"ID","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age"
1010,"Graduation","Together",46931,2,1,"24-04-2014",94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,46
8977,"Basic","Single",16581,0,0,"12-01-2013",51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,38
4756,"2n Cycle","Divorced",63998,0,0,"20-12-2013",42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,71
3412,"Master","Married",67381,0,1,"15-01-2013",67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,72
606,"Graduation","Single",25930,1,1,"10-10-2013",87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56
5961,"Graduation","Married",42693,1,0,"07-06-2014",29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,45
2894,"Graduation","Single",72903,0,0,"29-10-2013",74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,38
7613,"2n Cycle","Together",49669,1,0,"24-05-2014",97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,49
10542,"PhD","Married",36778,1,1,"05-08-2012",63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,55
8015,"PhD","Divorced",85696,0,0,"03-05-2013",88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,61
10617,"Master","Divorced",10979,0,0,"22-05-2014",34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,34
11166,"Graduation","Married",49678,0,1,"02-02-2013",81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,62
849,"Master","Together",56129,0,1,"20-06-2013",65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,70
523,"Graduation","Married",37155,1,0,"31-01-2013",51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,34
4066,"2n Cycle","Divorced",21282,1,0,"11-05-2014",76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,45
8414,"PhD","Single",33419,0,1,"17-08-2013",76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,61
819,"Graduation","Widow",63285,0,0,"05-11-2013",84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,78
4961,"Master","Together",21255,1,0,"21-01-2014",56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,49
749,"Graduation","Together",42162,1,0,"19-11-2013",31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,42
7755,"PhD","Married",57744,0,1,"12-11-2013",91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,69
10525,"Graduation","Single",26576,1,0,"13-10-2012",40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,37
1453,"PhD","Widow",57513,0,0,"06-07-2013",59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,80
8310,"Graduation","Together",68142,0,1,"29-08-2012",96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,59
10710,"Graduation","Married",7500,0,1,"29-08-2012",61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,44
2613,"Master","Married",54197,0,1,"03-04-2014",16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,63
213,"PhD","Single",23091,1,1,"28-05-2014",98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,60
7959,"Graduation","Married",79410,0,0,"29-05-2014",19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,62
640,"Graduation","Married",57304,0,1,"11-03-2013",61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,72
4252,"Graduation","Married",44375,0,1,"23-03-2014",73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,58
6218,"Graduation","Married",59594,0,1,"20-10-2012",74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,58
6905,"Graduation","Together",80685,0,0,"22-08-2012",55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,29
5922,"PhD","Married",40344,0,1,"13-10-2013",48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,49
3598,"Graduation","Married",62710,0,1,"23-05-2013",53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,51
6116,"2n Cycle","Married",48985,0,1,"05-07-2013",13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,55
6263,"Graduation","Together",35322,1,2,"22-08-2012",34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,55
2410,"Graduation","Single",81657,0,0,"22-01-2014",69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,54
193,"Basic","Married",14421,0,0,"17-02-2014",81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,27
3363,"2n Cycle","Married",20130,0,0,"17-03-2014",99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49
8278,"PhD","Married",74214,0,0,"26-08-2012",3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,33
10660,"Master","Married",66726,1,1,"12-01-2014",61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,66
8686,"Basic","Together",23724,1,0,"08-01-2013",65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44
1604,"Master","Married",47353,0,1,"13-11-2013",93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,63
5907,"Master","Married",33444,1,1,"03-11-2012",24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,71
10669,"Graduation","Married",54386,0,1,"17-05-2013",8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,42
2918,"Graduation","Divorced",28510,1,1,"13-04-2013",72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,42
359,"Graduation","Together",48070,0,1,"13-01-2013",33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,73
8387,"Graduation","Married",43140,0,1,"05-01-2013",68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,66
1829,"PhD","Divorced",54959,0,1,"19-01-2013",55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,62
3839,"Basic","Single",15056,1,1,"03-05-2013",76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,65
9392,"Graduation","Single",26954,1,0,"08-05-2014",17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,52
2292,"Graduation","Single",22327,1,0,"02-08-2013",94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,38
10466,"Graduation","Married",44393,1,1,"22-08-2013",86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,58
9855,"PhD","Single",62000,0,1,"25-08-2013",25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,71
4088,"PhD","Together",31497,0,1,"06-12-2012",22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,61
5231,"2n Cycle","Married",45894,0,2,"27-02-2014",15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,49
8732,"Master","Widow",67369,0,1,"17-11-2012",81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,54
2315,"Graduation","Divorced",58401,0,1,"20-04-2014",55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,63
3515,"Graduation","Single",62307,0,1,"17-02-2014",94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,71
2245,"Master","Married",43641,1,1,"22-04-2013",50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54
6283,"Master","Divorced",63841,0,1,"21-04-2013",64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,55
2246,"2n Cycle","Married",46891,0,1,"01-09-2013",91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,58
6606,"Master","Married",70091,1,0,"31-03-2013",11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,54
5545,"PhD","Married",78075,0,0,"05-04-2014",72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,51
837,"Graduation","Married",54809,1,1,"11-09-2013",0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,46
9500,"Graduation","Married",58113,0,1,"25-01-2013",66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,64
3602,"Master","Married",51412,0,1,"31-12-2013",42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,65
234,"Graduation","Divorced",15287,1,0,"10-10-2012",60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,44
2995,"Master","Together",66636,0,0,"17-08-2013",64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,66
1118,"Master","Married",50965,0,1,"20-02-2013",87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,67
7789,"PhD","Married",84618,0,0,"22-11-2013",96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,58
3068,"Graduation","Married",18351,0,0,"29-10-2013",1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,33
8955,"PhD","Together",40451,0,2,"16-02-2014",54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,66
945,"Graduation","Together",36317,0,1,"22-05-2013",53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,58
5644,"Graduation","Together",42213,0,1,"12-10-2013",96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,66
7192,"Graduation","Together",65748,0,1,"15-04-2013",58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,68
2324,"Graduation","Together",77044,0,1,"27-10-2013",12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,51
697,"Graduation","Together",74918,0,0,"12-03-2013",78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,54
3439,"Graduation","Married",56721,1,1,"31-10-2012",64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,51
1506,"Graduation","Single",42160,1,1,"28-06-2013",26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,48
232,"Graduation","Single",61559,0,1,"17-07-2013",8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,58
8876,"PhD","Together",33629,1,1,"08-08-2012",49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,60
4500,"PhD","Together",68682,0,0,"06-10-2013",56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,32
9739,"Graduation","Single",34377,0,1,"19-01-2013",55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,60
10395,"Basic","Single",8940,1,0,"22-08-2012",25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,37
1176,"Graduation","Married",26228,1,0,"22-09-2013",50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50
1627,"2n Cycle","Divorced",77297,0,0,"26-01-2013",84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,66
938,"Graduation","Married",40211,1,1,"30-07-2013",30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,42
2740,"PhD","Widow",33438,1,1,"22-09-2013",81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,65
257,"PhD","Married",75032,0,1,"28-04-2013",74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,64
4058,"PhD","Single",61284,0,0,"12-10-2013",76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,68
7736,"Graduation","Married",22518,1,0,"22-10-2012",36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,37
8210,"Master","Married",54730,0,1,"15-08-2013",64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,48
833,"Master","Married",38452,1,1,"30-03-2014",62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,68
6230,"Graduation","Divorced",44421,1,1,"15-02-2013",53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,52
7325,"PhD","Together",38197,1,0,"29-06-2013",86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,37
1307,"Graduation","Divorced",41986,0,1,"09-02-2014",15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,45
1502,"Graduation","Together",28427,1,0,"21-03-2013",67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40
6211,"PhD","Together",37395,1,0,"02-05-2014",47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,47
4174,"Master","Together",55249,0,1,"17-04-2014",81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,67
9757,"Graduation","Together",84906,0,0,"04-10-2013",98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,51
6918,"Graduation","Married",28691,1,0,"04-07-2013",56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34
286,"Graduation","Single",44213,1,1,"29-11-2013",48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,71
11086,"Basic","Single",25707,1,0,"18-01-2014",18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39
1921,"PhD","Married",59062,2,1,"03-10-2013",74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,56
4138,"Graduation","Single",76624,0,1,"24-05-2014",68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,61
7718,"Master","Together",66000,0,0,"20-04-2014",36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,76
1291,"PhD","Together",27683,1,0,"04-08-2012",90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,45
4136,"Basic","Single",7500,1,0,"03-12-2012",63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,31
803,"Graduation","Together",40521,1,1,"05-04-2013",82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,55
4298,"PhD","Together",20427,1,0,"24-03-2014",63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50
10833,"Graduation","Married",65106,0,1,"24-05-2014",55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,48
9606,"PhD","Married",69969,0,0,"27-08-2013",64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,58
8534,"Graduation","Married",67433,0,2,"16-07-2013",51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,71
5153,"PhD","Married",77766,0,1,"22-02-2013",97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,56
5011,"Graduation","Divorced",68118,0,1,"18-10-2013",51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,60
6653,"PhD","Married",55158,1,1,"30-07-2012",72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,53
9094,"2n Cycle","Married",62972,0,1,"03-08-2012",39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,68
810,"Graduation","Married",74190,0,1,"12-05-2014",49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,48
5493,"Graduation","Married",39356,1,1,"19-03-2014",21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,47
5107,"PhD","Divorced",35860,1,1,"19-05-2014",37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,50
3979,"PhD","Divorced",90687,0,0,"22-05-2013",98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,40
6049,"Master","Together",73450,0,0,"05-12-2013",85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,41
8147,"Graduation","Married",31454,1,1,"06-07-2013",40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,63
1857,"Graduation","Single",47139,1,1,"06-03-2014",2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,71
11114,"Graduation","Together",19656,1,0,"08-02-2013",94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,53
5429,"PhD","Married",45579,0,1,"20-08-2013",10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,75
9400,"2n Cycle","Single",85485,0,0,"21-06-2014",73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,65
1740,"Graduation","Married",55956,0,0,"07-04-2014",22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,79
7488,"Master","Single",64191,0,1,"22-01-2013",30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,60
195,"Graduation","Single",38808,1,0,"26-08-2012",21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,51
635,"Master","Married",57183,1,1,"19-03-2013",51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,57
7527,"Master","Divorced",23748,1,0,"21-11-2012",97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,55
10319,"Graduation","Married",66303,0,1,"26-02-2013",56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,52
2296,"Master","Married",37368,1,0,"16-12-2013",4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,48
10637,"Graduation","Married",40800,1,2,"01-01-2013",77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,59
907,"Graduation","Married",46149,0,1,"29-11-2013",36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,48
9516,"2n Cycle","Divorced",49118,0,0,"18-08-2012",90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,52
679,"PhD","Married",37633,1,1,"20-09-2012",49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,66
7384,"Master","Together",39767,0,0,"21-07-2013",18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,72
5043,"Basic","Married",26997,0,0,"05-11-2012",89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,72
5267,"Graduation","Divorced",33986,1,0,"14-03-2013",43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53
339,"PhD","Married",57091,0,1,"23-11-2012",82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,51
2516,"2n Cycle","Married",46831,1,1,"08-06-2013",84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,54
378,"Graduation","Married",52531,0,0,"30-12-2012",68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,52
4808,"Graduation","Married",15759,0,0,"05-09-2013",12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67
5068,"Graduation","Single",22804,1,0,"31-07-2013",75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,52
7628,"2n Cycle","Married",43050,1,0,"18-03-2014",10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,50
7128,"PhD","Single",42997,1,1,"07-12-2013",91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46
2811,"PhD","Single",48918,1,1,"12-04-2014",21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60
3551,"Master","Together",60033,0,1,"29-03-2014",28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,69
1663,"PhD","Together",34043,1,0,"25-10-2013",97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,45
5543,"Graduation","Together",57811,0,1,"24-06-2013",49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,57
10641,"Graduation","Single",7500,1,1,"27-12-2012",5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,45
6024,"Graduation","Together",94384,0,0,"04-03-2013",62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,70
1878,"2n Cycle","Married",23148,0,0,"18-02-2014",83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,38
3099,"Graduation","Divorced",44267,1,1,"25-02-2013",48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,53
5841,"Graduation","Together",60894,0,1,"28-06-2013",61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,57
3972,"Graduation","Together",50200,1,1,"03-04-2013",70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,47
4394,"PhD","Married",81051,0,0,"23-05-2014",43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,58
5758,"Graduation","Married",65169,0,0,"14-01-2014",23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,41
6658,"Graduation","Together",59868,0,1,"22-07-2013",37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,51
4603,"PhD","Married",65695,0,1,"31-01-2014",50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,63
10260,"Master","Together",45143,0,1,"26-08-2013",74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,58
8789,"2n Cycle","Married",59060,1,0,"11-01-2014",77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,34
6197,"PhD","Single",27238,1,1,"20-04-2013",39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,61
4554,"Graduation","Together",47009,0,1,"01-10-2013",89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,58
4937,"2n Cycle","Married",46094,1,1,"10-06-2014",62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50
1920,"Graduation","Married",40321,1,1,"29-07-2013",59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,51
8749,"Graduation","Together",37235,1,0,"01-02-2014",68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,39
1650,"Master","Married",81843,0,0,"22-04-2013",13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,63
10377,"Master","Together",46692,0,1,"06-06-2013",37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,65
9206,"Graduation","Together",77382,0,1,"07-01-2014",36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,55
10971,"Graduation","Single",37774,2,0,"03-09-2012",28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,46
6398,"Basic","Married",18393,1,0,"29-03-2014",2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,49
7937,"Graduation","Married",24711,0,0,"18-04-2014",86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,41
839,"PhD","Married",45503,1,0,"25-09-2013",54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,48
158,"PhD","Together",71604,0,0,"17-11-2013",3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,78
4832,"Graduation","Married",27244,1,0,"07-03-2014",84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,44
5621,"Graduation","Married",48752,1,1,"12-12-2012",8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,54
1945,"Graduation","Married",71434,0,1,"18-09-2013",4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,61
2535,"Master","Married",88097,1,0,"18-08-2012",24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,45
11039,"Graduation","Married",51948,0,1,"17-09-2013",51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,48
9495,"Graduation","Together",71853,0,0,"08-05-2013",29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,41
9635,"Master","Married",35876,0,0,"20-04-2014",13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,40
2173,"Graduation","Widow",40049,0,1,"16-10-2013",23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,71
942,"Graduation","Single",39660,1,0,"08-08-2012",36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,41
9386,"Graduation","Together",50127,0,1,"29-05-2014",88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,61
5510,"Master","Married",43263,0,1,"21-11-2012",2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,46
2253,"Graduation","Married",18929,0,0,"16-02-2013",15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,33
5181,"Basic","Single",24367,1,0,"20-03-2013",58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,41
979,"Graduation","Single",33249,1,0,"20-02-2013",11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,48
10390,"2n Cycle","Married",26887,0,1,"10-02-2013",27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64
4698,"PhD","Married",50150,0,0,"20-06-2013",32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,40
7793,"Graduation","Together",62061,0,1,"31-08-2013",12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,47
